2/20 18:30 , 2/20 18:35 , 55.0 , 55.0 , 55.0 , 0 , 6.08333 , False

2/20 18:35 , 2/20 18:40 , 55.0 , 55.0 , 55.0 , 0 , 6.08333 , False

2/20 18:40 , 2/20 18:45 , 55.0 , 55.0 , 55.0 , 0 , 6.08333 , False

2/20 18:45 , 2/20 18:50 , 55.0 , 55.0 , 55.0 , 0 , 6.08333 , False

2/20 18:50 , 2/20 18:55 , 55.0 , 55.0 , 55.0 , 0 , 6.08333 , False

2/20 18:55 , 2/20 19:0 , 55.0 , 55.0 , 55.0 , 0 , 6.08333 , False

2/20 19:0 , 2/20 19:5 , 55.0 , 55.0 , 55.0 , 33.2315789474 , 8.58805256667 , False

2/20 19:5 , 2/20 19:10 , 55.0 , 55.0 , 55.0 , 206.838421053 , 12.0226276667 , True

2/20 19:10 , 2/20 19:15 , 55.0 , 55.0 , 55.0 , 84.93 , 9.50708956705 , False

2/20 19:15 , 2/20 19:20 , 55.0 , 55.0 , 55.0 , 140.394648829 , 7.71206326628 , False

2/20 19:20 , 2/20 19:25 , 55.0 , 55.0 , 55.0 , 179.321567387 , 10.1057011333 , True

2/20 19:25 , 2/20 19:30 , 55.0 , 55.0 , 55.0 , 184.223783784 , 11.3593099564 , True

2/20 19:30 , 2/20 19:35 , 55.0 , 55.0 , 55.0 , 148.06 , 3.91367415385 , False

2/20 19:35 , 2/20 19:40 , 55.0 , 55.0 , 55.0 , 0 , 6.07236168974 , False

2/20 19:40 , 2/20 19:45 , 55.0 , 55.0 , 55.0 , 0 , 6.08333 , False

2/20 19:45 , 2/20 19:50 , 55.0 , 55.0 , 55.0 , 50.8988764045 , 5.99455723333 , False

2/20 19:50 , 2/20 19:55 , 55.0 , 55.0 , 55.0 , 58.1011235955 , 0.113151458824 , False

2/20 19:55 , 2/20 20:0 , 55.0 , 55.0 , 55.0 , 0 , 3.86477930784 , False

2/20 20:0 , 2/20 20:5 , 55.0 , 55.0 , 55.0 , 0 , 6.08333 , False

2/20 20:5 , 2/20 20:10 , 55.0 , 55.0 , 55.0 , 0 , 6.08333 , False

2/20 20:10 , 2/20 20:15 , 55.0 , 55.0 , 55.0 , 0 , 6.08333 , False

2/20 20:15 , 2/20 20:20 , 55.0 , 55.0 , 55.0 , 0 , 6.08333 , False

2/20 20:20 , 2/20 20:25 , 55.0 , 55.0 , 55.0 , 0 , 6.08333 , False

2/20 20:25 , 2/20 20:30 , 55.0 , 55.0 , 55.0 , 0 , 6.08333 , False

2/20 20:30 , 2/20 20:35 , 55.0 , 55.0 , 55.0 , 0 , 6.08333 , False

2/20 20:35 , 2/20 20:40 , 55.0 , 55.0 , 55.0 , 0 , 6.08333 , False

2/20 20:40 , 2/20 20:45 , 55.0 , 55.0 , 55.0 , 0 , 6.08333 , False

2/20 20:45 , 2/20 20:50 , 55.0 , 55.0 , 55.0 , 0 , 6.08333 , False

2/20 20:50 , 2/20 20:55 , 55.0 , 55.0 , 55.0 , 12.7091836735 , 8.62746356667 , False

2/20 20:55 , 2/20 21:0 , 57.0 , 57.0 , 57.0 , 121.24518895 , 7.8493616 , False

2/20 21:0 , 2/20 21:5 , 56.0 , 56.0 , 56.0 , 104.469291499 , 6.96034743333 , False

2/20 21:5 , 2/20 21:10 , 55.0 , 55.0 , 55.0 , 146.156335878 , 9.67825863333 , False

2/20 21:10 , 2/20 21:15 , 83.5 , 101.0 , 66.0 , 106.553333333 , 8.06148876667 , True

2/20 21:15 , 2/20 21:20 , 69.5 , 78.0 , 60.0 , 21.88 , 6.08333 , False

2/20 21:20 , 2/20 21:25 , 62.5 , 66.0 , 57.0 , 7.98666666667 , 6.08333 , False

2/20 21:25 , 2/20 21:30 , 91.0 , 91.0 , 91.0 , 1.07692307692 , 6.08333 , True

2/20 21:30 , 2/20 21:35 , 73.0 , 73.0 , 73.0 , 43.7326007326 , 6.08246119437 , False

2/20 21:35 , 2/20 21:40 , 109.0 , 109.0 , 109.0 , 31.664160401 , 0.060816038961 , True

2/20 21:40 , 2/20 21:45 , 101.0 , 101.0 , 101.0 , 53.9912280702 , 6.08333 , True

2/20 21:45 , 2/20 21:50 , 79.0 , 79.0 , 79.0 , 15.5350877193 , 6.08333 , False

2/20 21:50 , 2/20 21:55 , 67.0 , 67.0 , 67.0 , 0 , 6.08333 , False

2/20 21:55 , 2/20 22:0 , 61.0 , 61.0 , 61.0 , 0 , 6.08333 , False
